conference,unique_id,title,code_urls
aaai,4527,QUOTA: The Quantile Option Architecture for Reinforcement Learning,"['https://github.com/pihey1995/DistributionalRL', 'https://github.com/Kchu/DeepRL_CK', 'https://github.com/ShangtongZhang/DeepRL', 'https://github.com/PierreAlexSW/distributional_rl']"
aaai,4541,A New Ensemble Learning Framework for 3D Biomedical Image Segmentation,['https://github.com/HaoZheng94/Ensemble']
aaai,4545,Deep Interest Evolution Network for Click-Through Rate Prediction,"['https://github.com/mouna99/dien', 'https://github.com/kupuSs/DIEN-pipline', 'https://github.com/shenweichen/DeepCTR-PyTorch', 'https://github.com/YafeiWu/DIEN', 'https://github.com/GitHub-HongweiZhang/prediction-flow', 'https://github.com/shenweichen/DeepCTR']"
aaai,4580,AutoSense Model for Word Sense Induction,['https://github.com/rktamplayo/AutoSense']
aaai,4583,GRN: Gated Relation Network to Enhance Convolutional Neural Network for Named Entity Recognition,['https://github.com/HuiChen24/NER-GRN']
aaai,4592,What Is One Grain of Sand in the Desert? Analyzing Individual Neurons in Deep NLP Models,['https://github.com/fdalvi/NeuroX']
aaai,4593,Multi-Task Learning with Multi-View Attention for Answer Selection and Knowledge Base Question Answering,"['https://github.com/dengyang17/MTQA', 'https://github.com/dengyang17/dengyang17.github.io']"
aaai,4594,Training Temporal Word Embeddings with a Compass,"['https://github.com/goggoloid/diachronic-linguistic-analysis', 'https://github.com/valedica/twec', 'https://github.com/goggoloid/dynamic-word-embeddings']"
aaai,4598,Explicit Interaction Model towards Text Classification,['https://github.com/NonvolatileMemory/AAAI_2019_EXAM']
aaai,4606,Generating Distractors for Reading Comprehension Questions from Real Examinations,['https://github.com/Evan-Gao/Distractor-Generation-RACE']
aaai,4613,Long Short-Term Memory with Dynamic Skip Connections,['https://github.com/lecholin/DynamicLSTM']
aaai,4615,GIRNet: Interleaved Multi-Task Recurrent State Sequence Models,['https://github.com/divamgupta/mtl_girnet']
aaai,4616,Document Informed Neural Autoregressive Topic Models with Distributional Prior,['https://github.com/pgcool/iDocNADEe']
aaai,4619,Read + Verify: Machine Reading Comprehension with Unanswerable Questions,['https://github.com/yujiakimoto/mnemonic-reader']
aaai,4623,Unsupervised Controllable Text Formalization,['https://github.com/parajain/uctf']
aaai,4630,Domain Agnostic Real-Valued Specificity Prediction,['https://github.com/wjko2/Domain-Agnostic-Sentence-Specificity-Prediction']
aaai,4632,Fast and Simple Mixture of Softmaxes with BPE and Hybrid-LightRNN for Language Generation,['https://github.com/shawnkx/Fast-MoS']
aaai,4633,Lattice CNNs for Matching Based Chinese Question Answering,['https://github.com/Erutan-pku/LCN-for-Chinese-QA']
aaai,4643,A Unified Model for Opinion Target Extraction and Target Sentiment Prediction,['https://github.com/lixin4ever/E2E-TBSA']
aaai,4645,"Dependency or Span, End-to-End Uniform Semantic Role Labeling",['https://github.com/bcmi220/unisrl']
aaai,4657,DialogueRNN: An Attentive RNN for Emotion Detection in Conversations,['https://github.com/SenticNet/conv-emotion']
aaai,4659,CGMH: Constrained Sentence Generation by Metropolis-Hastings Sampling,['https://github.com/NingMiao/CGMH']
aaai,4660,"Spell Once, Summon Anywhere: A Two-Level Open-Vocabulary Language Model",['https://github.com/sjmielke/spell-once']
aaai,4662,Combining Fact Extraction and Verification with Neural Semantic Matching Networks,['https://github.com/easonnie/combine-FEVER-NSMN']
aaai,4668,Data-to-Text Generation with Content Selection and Planning,"['https://github.com/jugalw13/Red-Hat-Hack', 'https://github.com/ratishsp/data2text-plan-py']"
aaai,4669,Jointly Learning to Label Sentences and Tokens,['https://github.com/marekrei/mltagger']
aaai,4672,Revisiting LSTM Networks for Semi-Supervised Text Classification via Mixed Objective Function,['https://github.com/DevSinghSachan/ssl_text_classification']
aaai,4675,Learning Semantic Representations for Novel Words: Leveraging Both Form and Context,['https://github.com/timoschick/form-context-model']
aaai,4678,Learning to Embed Sentences Using Attentive Recursive Trees,"['https://github.com/shijx12/AR-Tree', 'https://github.com/shijx12/shijx12.github.io']"
aaai,4679,DeepChannel: Salience Estimation by Contrastive Learning for Extractive Document Summarization,['https://github.com/lliangchenc/DeepChannel']
aaai,4680,A Deep Sequential Model for Discourse Parsing on Multi-Party Dialogues,['https://github.com/shizhouxing/DialogueDiscourseParsing']
aaai,4686,A Grammar-Based Structural CNN Decoder for Code Generation,['https://github.com/zysszy/GrammarCNN']
aaai,4688,A Hierarchical Framework for Relation Extraction with Reinforcement Learning,['https://github.com/truthless11/HRL-RE']
aaai,4694,A Natural Language Corpus of Common Grounding under Continuous and Partially-Observable Context,['https://github.com/Alab-NII/onecommon']
aaai,4706,Words Can Shift: Dynamically Adjusting Word Representations Using Nonverbal Behaviors,"['https://github.com/maochf/CMU-MultimodalSDK', 'https://github.com/A2Zadeh/CMU-MultimodalSDK']"
aaai,4725,Graph Convolutional Networks for Text Classification,"['https://github.com/plkmo/Bible_Text_GCN', 'https://github.com/yao8839836/text_gcn', 'https://github.com/yongbowin/Bible_Text_GCN_annotation', 'https://github.com/koreyou/text-gcn-chainer']"
aaai,4733,Bidirectional Transition-Based Dependency Parsing,['https://github.com/yuanyunzhe/bi-trans-parser']
aaai,4752,Solving Multiagent Planning Problems with Concurrent Conditional Effects,['https://github.com/aig-upf/universal-pddl-parser-multiagent']
aaai,4771,Machine Teaching for Inverse Reinforcement Learning: Algorithms and Applications,['https://github.com/dsbrown1331/machine-teaching-irl']
aaai,4772,Robustness Guarantees for Bayesian Inference with Gaussian Processes,['https://github.com/andreapatane/checkGP']
aaai,4773,Probabilistic Logic Programming with Beta-Distributed Random Variables,['https://github.com/dais-ita/SLProbLog']
aaai,4790,Robust Ordinal Embedding from Contaminated Relative Comparisons,['https://github.com/alphaprime/ROE']
aaai,4815,TallyQA: Answering Complex Counting Questions,['https://github.com/manoja328/tallyqa']
aaai,4818,BLOCK: Bilinear Superdiagonal Fusion for Visual Question Answering and Visual Relationship Detection,['https://github.com/Cadene/block.bootstrap.pytorch']
aaai,4821,GaitSet: Regarding Gait as a Set for Cross-View Gait Recognition,['https://github.com/AbnerHqC/GaitSet']
aaai,4826,Temporal Deformable Convolutional Encoder-Decoder Networks for Video Captioning,['https://github.com/b05902062/TDConvED']
aaai,4834,Selective Refinement Network for High Performance Face Detection,['https://github.com/ChiCheng123/SRN']
aaai,4840,MeshNet: Mesh Neural Network for 3D Shape Representation,['https://github.com/iMoonLab/MeshNet']
aaai,4855,StNet: Local and Global Spatial-Temporal Modeling for Action Recognition,"['https://github.com/hyperfraise/StNet', 'https://github.com/hyperfraise/Pytorch-StNet', 'https://github.com/BigLazyPig/Pytorch-StNet-Full-Implement']"
aaai,4859,Learning to Steer by Mimicking Features from Heterogeneous Auxiliary Networks,['https://github.com/cardwing/Codes-for-Steering-Control']
aaai,4874,BiHMP-GAN: Bidirectional 3D Human Motion Prediction GAN,['https://github.com/maharshi95/Pose2vec']
aaai,4881,"Show, Attend and Read: A Simple and Strong Baseline for Irregular Text Recognition",['https://github.com/15ROBO/ShowAttendRead']
aaai,4893,PCGAN: Partition-Controlled Human Image Generation,['https://github.com/AlanIIE/PCGAN']
aaai,4896,Towards Optimal Discrete Online Hashing with Balanced Similarity,['https://github.com/lmbxmu/mycode']
aaai,4900,Optimal Projection Guided Transfer Hashing for Image Retrieval,['https://github.com/liuji93/GTH']
aaai,4917,Towards Highly Accurate and Stable Face Alignment for High-Resolution Videos,['https://github.com/tyshiwo/FHR_alignment']
aaai,4922,Deep Single-View 3D Object Reconstruction with Visual Hull Embedding,['https://github.com/qweas120/PSVH-3d-reconstruction']
aaai,4935,Scene Text Detection with Supervised Pyramid Context Network,"['https://github.com/brooklyn1900/SPCNet', 'https://github.com/AirBernard/Scene-Text-Detection-with-SPCNET']"
aaai,4938,Multilevel Language and Vision Integration for Text-to-Clip Retrieval,['https://github.com/VisionLearningGroup/Text-to-Clip_Retrieval']
aaai,4941,Efficient Image Retrieval via Decoupling Diffusion into Online and Offline Processing,['https://github.com/fyang93/diffusion']
aaai,4946,ActivityNet-QA: A Dataset for Understanding Complex Web Videos via Question Answering,['https://github.com/MILVLG/activitynet-qa']
aaai,4947,Spatial Mixture Models with Learnable Deep Priors for Perceptual Grouping,['https://github.com/jinyangyuan/learnable-deep-priors']
aaai,4949,Tensor Ring Decomposition with Rank Minimization on Latent Space: An Efficient Approach for Tensor Completion,['https://github.com/sysuits/tensor-computations-cookbook']
aaai,4967,Talking Face Generation by Adversarially Disentangled Audio-Visual Representation,['https://github.com/Hangz-nju-cuhk/Talking-Face-Generation-DAVS']
aaai,5020,Inferring Concept Prerequisite Relations from Online Educational Resources,['https://github.com/suderoy/PREREQ-IAAI-19']
aaai,5025,eRevise: Using Natural Language Processing to Provide Formative Feedback on Text Evidence Usage in Student Writing,['https://github.com/1garo/mastery_your_essay']
aaai,5063,NeuroX: A Toolkit for Analyzing Individual Neurons in Neural Networks,['https://github.com/fdalvi/NeuroX']
aaai,5175,Adversarial Framing for Image and Video Classification,['https://github.com/zajaczajac/adv_framing']
iclr,1412.6623,Word Representations via Gaussian Embedding,['https://github.com/seomoz/word2gauss']
iclr,1412.6632,Deep Captioning with Multimodal Recurrent Neural Networks (m-RNN),"['https://github.com/mjhucla/TF-mRNN', 'https://github.com/mjhucla/mRNN-CR']"
iclr,1409.1556,Very Deep Convolutional Networks for Large-Scale Image Recognition,"['https://github.com/mr-bulb/DL_basic_github', 'https://github.com/pat-coady/tiny_imagenet', 'https://github.com/evvyy/fine_tuning_VGG16', 'https://github.com/Tools4Project/4501Project', 'https://github.com/mgonzalezrivero/reef_learning', 'https://github.com/ShawnNew/shape-alpha-matting', 'https://github.com/raferguson/CNN-Profile-Picture', 'https://github.com/EdenMelaku/Transfer-Learning-Pytorch-Implmentation', 'https://github.com/paulorauber/nn', 'https://github.com/adharshmurali/Decoding-Image-Classifier', 'https://github.com/siddharthbhonge/Neural_Style_transfer', 'https://github.com/UKPLab/coling18-multimodalSurvey', 'https://github.com/nagadomi/kaggle-cifar10-torch7', 'https://github.com/CongBao/ImageEnhancer', 'https://github.com/ahmedbhna/VGG_Paper', 'https://github.com/Xnsam/clothing_classification', 'https://github.com/kbpi314/iclust', 'https://github.com/konny0311/vgg', 'https://github.com/carlosb1/upc-aidl-19-team4', 'https://github.com/positive235/100-DAYS-OF-CODE', 'https://github.com/susomena/DeepSlowMotion', 'https://github.com/wonjaek36/sodeep_final', 'https://github.com/mjhucla/TF-mRNN', 'https://github.com/thughost2/Padam', 'https://github.com/albertomontesg/keras-model-zoo', 'https://github.com/AkiyamaZw/ConvNN', 'https://github.com/leongatys/DeepTextures', 'https://github.com/soumith/convnet-benchmarks', 'https://github.com/elliott-iadvize/ocr-aws-distributed', 'https://github.com/autonomobil/SCDND-P2_Traffic-Sign-Classifier', 'https://github.com/hycis/TensorGraph', 'https://github.com/anujdutt9/Artistic-Style-Transfer-using-Keras-Tensorflow', 'https://github.com/varennes/deep-autoencoder', 'https://github.com/akar5h/Image-Recognition-with-CNN-and-Transfer-Learning-ResNet101', 'https://github.com/Shivamt99/Capstone_Project', 'https://github.com/Puzer/stylegan-encoder', 'https://github.com/amdegroot/ssd.pytorch', 'https://github.com/heuritech/convnets-keras', 'https://github.com/yczhang1017/SSD_resnet_pytorch', 'https://github.com/cairachel9/diabetic', 'https://github.com/manankshastri/ART', 'https://github.com/hollance/VGGNet-Metal', 'https://github.com/modelhub-ai/vgg-19', 'https://github.com/tensorflow/models/tree/master/research/slim', 'https://github.com/ginn24/RefineDet', 'https://github.com/facebookresearch/detectron', 'https://github.com/Dohppak/Music_Genre_Classification', 'https://github.com/jiajunhua/facebookresearch-Detectron', 'https://github.com/bettersituation/rigid_batch_norm', 'https://github.com/Harry-Muzart/harry-muzart.github.io', 'https://github.com/kynkaat/improved-precision-and-recall-metric', 'https://github.com/calmisential/TensorFlow2.0_Image_Classification', 'https://github.com/osmr/imgclsmob', 'https://github.com/jessica3724/Keras_VGG', 'https://github.com/jtiger958/pytorch-computer-vision-tutorial', 'https://github.com/victespinoza/NeuralStyleTransfer', 'https://github.com/leongatys/PytorchNeuralStyleTransfer', 'https://github.com/ruinmessi/RFBNet', 'https://github.com/harunshimanto/Neural-Style-Transfer-of-Artistic-Style', 'https://github.com/Abhisek-/VGG', 'https://github.com/Ruturaj123/VGG16-Keras', 'https://github.com/nikolaevs92/DL-articles-implementation', 'https://github.com/singh-shakti94/Deep-Learning-Project', 'https://github.com/fchollet/deep-learning-models', 'https://github.com/EdenMelaku/Transfer-Learning-Pytorch-Implementation', 'https://github.com/williamsaraiva/Keras-Python-SkinCClassification', 'https://github.com/nsom/Basic-Models', 'https://github.com/nsom/VGG16', 'https://github.com/gurkirt/realtime-action-detection', 'https://github.com/mjhucla/mRNN-CR', 'https://github.com/JuanCasian/ML-Speech-Recognition', 'https://github.com/mohamedameen93/German-Traffic-Sign-Classification-Using-TensorFlow', 'https://github.com/jtiger958/pytorch-computer-vision-basic', 'https://github.com/yuvrajarora/CSCI5922_Project', 'https://github.com/SupratimH/neural-style-transfer', 'https://github.com/Zhachory1/MusicNST', 'https://github.com/taniokah/liarr2017', 'https://github.com/c1ph3rr/Very-Deep-Convolutional-Networks-For-Large-Scale-Image-Recognition', 'https://github.com/rhero12/Slic', 'https://github.com/svdesai/heading-date-estimation', 'https://github.com/okeer/nst-tele-bot', 'https://github.com/uclaml/Padam', 'https://github.com/phiresky/pandoc-url2cite', 'https://github.com/positive235/100-DAYS-OF-CODE-R0', 'https://github.com/datawiz1984/MLND_Capstone_Project', 'https://github.com/sovit-123/Deep-Learning-Image-Captioning', 'https://github.com/DMarwan/NutricIA', 'https://github.com/pytorch/vision', 'https://github.com/BIG-CHENG/FaceRec', 'https://github.com/Aniket7/VGGNet-CNN-architecture', 'https://github.com/KokeCacao/Books', 'https://github.com/tensorflow/models/tree/master/research/audioset', 'https://github.com/emattia/image_classifier', 'https://github.com/aobaruwa/TensorFlow-Projects', 'https://github.com/telechan/kadai_repo', 'https://github.com/lucylow/salty-wet-man', 'https://github.com/rishabh-vij/Neural_Style_transfer', 'https://github.com/bailvwangzi/repulsion_loss_ssd', 'https://github.com/utsawk/CarND-Traffic-Sign-Classifier-Project', 'https://github.com/fabioasdias/ubao', 'https://github.com/sidSingla/MNIST_Classification', 'https://github.com/Lornatang/tensorflow-vgg', 'https://github.com/HarshaVardhanVanama/Cheat-Sheets-and-Links', 'https://github.com/scarlettjiali/Tools_Project', 'https://github.com/sahilunagar/VGG16-model', 'https://github.com/GabrieleMonte/CoMBInE', 'https://github.com/burunkus/cyberbully-classification', 'https://github.com/modestyachts/ImageNetV2', 'https://github.com/jessiemjones/TF-2.0-Neural-Style-Transfer', 'https://github.com/yangboz/TransferLearning4Dentist', 'https://github.com/ajithvallabai/getsetgo_keras-beginner', 'https://github.com/luanshiyinyang/VGGNet', 'https://github.com/lyk19940625/MyRFBNet', 'https://github.com/say2sarwar/DeepAcid', 'https://github.com/richieyoum/Pneumonia-diagnosis', 'https://github.com/MathiasStensrud/autoBleep', 'https://github.com/sitegui/ceci-nest-pas-un-chat', 'https://github.com/libreai/neural-painters-x']"
