conference,unique_id,title,categories,keywords
aaai,9806,A Complexity Approach for Core-Selecting Exchange with Multiple Indivisible Goods under Lexicographic Preferences,{'Economics'},{'exchange'}
aaai,9882,Strategy-Proof and Efficient Kidney Exchange Using a Credit Mechanism,"{'Healthcare', 'Economics'}","{'exchange', 'kidney'}"
aaai,9836,Controlled School Choice with Soft Bounds and Overlapping Types,{'Education'},{'student'}
aaai,9587,The Pricing War Continues: On Competitive Multi-Item Pricing,{'Economics'},{'pricing'}
aaai,9973,On the Convergence of Iterative Voting: How Restrictive Should Restricted Dynamics Be?,{'Economics'},{'voting'}
aaai,9290,Voting Rules As Error-Correcting Codes,{'Economics'},{'voting'}
aaai,9953,Analysis of Equilibria in Iterative Voting Schemes,{'Economics'},{'voting'}
aaai,9532,A Stackelberg Game Approach for Incentivizing Participation in Online Educational Forums with Heterogeneous Student Population,{'Education'},{'student'}
aaai,9892,Balanced Trade Reduction for Dual-Role Exchange Markets,{'Economics'},{'trade'}
aaai,9919,BDD-Constrained Search: A Unified Approach to Constrained Shortest Path Problems,{'Economics'},{'knapsack'}
aaai,9679,Resilient Upgrade of Electrical Distribution Grids,{'Disaster Relief'},{'Hurricane'}
aaai,9777,"Novel Mechanisms for Online Crowdsourcing with Unreliable, Strategic Agents",{'Economics'},{'auction'}
aaai,9829,Incentive Networks,{'Economics'},{'economy'}
aaai,9280,Bayesian Active Learning-Based Robot Tutor for Children's Word-Reading Skills,{'Education'},{'student'}
aaai,9729,Pattern-Based Variant-Best-Neighbors Respiratory Motion Prediction Using Orthogonal Polynomials Approximation,"{'Safety', 'Healthcare'}","{'respiratory', 'Interpretability'}"
aaai,9329,Parallelized Hitting Set Computation for Model-Based Diagnosis,{'Healthcare'},{'diagnosis'}
aaai,9952,How Many Diagnoses Do We Need?,{'Healthcare'},{'diagnosis'}
aaai,9589,Variational Inference for Nonparametric Bayesian Quantile Regression,"{'Finance', 'Climate'}","{'ecology', 'finance'}"
aaai,9346,Sample-Targeted Clinical Trial Adaptation,{'Healthcare'},{'medical'}
aaai,9695,A Sparse Combined Regression-Classification Formulation for Learning a Physiological Alternative to Clinical Post-Traumatic Stress Disorder Scores,{'Healthcare'},{'diagnosis'}
aaai,9395,Structured Sparsity with Group-Graph Regularization,{'Safety'},{'Interpretability'}
aaai,9696,Identifying At-Risk Students in Massive Open Online Courses,"{'Education', 'Economics'}","{'mooc', 'trade'}"
aaai,9738,"Scalable and Interpretable Data Representation for High-Dimensional, Complex Data",{'Safety'},{'Interpretability'}
aaai,9613,Algorithm Selection via Ranking,{'Finance'},{'portfolio'}
aaai,9480,Learning Hybrid Models with Guarded Transitions,{'Healthcare'},{'diagnosis'}
aaai,9415,Transaction Costs-Aware Portfolio Optimization via Fast Lowner-John Ellipsoid Approximation,{'Finance'},{'portfolio'}
aaai,9771,Stable Feature Selection from Brain sMRI,{'Healthcare'},{'diagnosis'}
aaai,9720,Sparse Bayesian Multiview Learning for Simultaneous Association Discovery and Diagnosis of Alzheimer's Disease,{'Healthcare'},{'diagnosis'}
aaai,9572,Multi-Agent Pathfinding as a Combinatorial Auction,{'Economics'},{'auction'}
aaai,9785,Generalization Analysis for Game-Theoretic Machine Learning,{'Economics'},{'auction'}
aaai,9890,Multi-Robot Auctions for Allocation of Tasks with Temporal Constraints,{'Economics'},{'auction'}
aaai,9674,Fully Proportional Representation with Approval Ballots: Approximating the MaxCover Problem with Bounded Frequencies in FPT Time,{'Economics'},{'voting'}
aaai,9309,Towards Knowledge-Driven Annotation,{'Economics'},{'exchange'}
aaai,9413,"An Unsupervised Framework of Exploring Events on Twitter: Filtering, Extraction and Categorization",{'Economics'},{'exchange'}
aaai,9676,Graph-Sparse LDA: A Topic Model with Structured Sparsity,"{'Finance', 'Safety'}","{'Interpretability', 'finance'}"
aaai,9432,"Learning Sparse Representations from Datasets with Uncertain Group Structures: Model, Algorithm and Applications",{'Surveillance'},{'Face Recognition'}
aaai,9509,Discriminative Feature Grouping,{'Economics'},{'trade'}
aaai,9636,Active Learning by Learning,{'Economics'},{'bandit'}
aaai,9750,Self-Paced Curriculum Learning,{'Education'},{'student'}
aaai,9820,"Fast Gradient Descent for Drifting Least Squares Regression, with Application to Bandits",{'Economics'},{'bandit'}
aaai,9496,Parallel Gaussian Process Regression for Big Data: Low-Rank Representation Meets Markov Approximation,{'Economics'},{'trade'}
aaai,9685,"The Queue Method: Handling Delay, Heuristics, Prior Data, and Evaluation in Bandits",{'Economics'},{'bandit'}
aaai,9371,Tensor-Variate Restricted Boltzmann Machines,"{'Healthcare', 'Surveillance'}","{'diagnosis', 'Face Recognition'}"
aaai,9763,SP-SVM: Large Margin Classifier for Data on Multiple Manifolds,{'Surveillance'},{'Face Recognition'}
aaai,9586,Online Bandit Learning for a Special Class of Non-Convex Losses,{'Economics'},{'bandit'}
aaai,10021,Automatic Configuration of Sequential Planning Portfolios,{'Finance'},{'portfolio'}
aaai,9769,Chance-Constrained Scheduling via Conflict-Directed Risk Allocation,{'Economics'},{'trade'}
aaai,9691,SMT-Based Validation of Timed Failure Propagation Graphs,{'Healthcare'},{'diagnosis'}
aaai,9705,"Graph Analysis for Detecting Fraud, Waste, and Abuse in Healthcare Data",{'Satellite'},{'geospatial'}
aaai,9861,Process Diagnosis System (PDS) — A 30 Year History,{'Healthcare'},{'diagnosis'}
aaai,9516,Automated Problem List Generation from Electronic Medical Records in IBM Watson,{'Healthcare'},{'medical'}
aaai,9687,Using Qualitative Spatial Logic for Validating Crowd-Sourced Geospatial Data,{'Satellite'},{'geospatial'}
aaai,9431,Aggregating User Input in Ecology Citizen Science Projects,{'Climate'},{'ecology'}
aaai,9530,On the Diagnosis of Cyber-Physical Production Systems,{'Healthcare'},{'diagnosis'}
aaai,10039,Abstraction for Solving Large Incomplete-Information Games,{'Healthcare'},{'pathology'}
aaai,9862,Predicting the Quality of User Experiences to Improve Productivity and Wellness,{'Healthcare'},{'wellness'}
aaai,9811,Every Team Deserves a Second Chance: Identifying When Things Go Wrong (Student Abstract Version),"{'Education', 'Economics'}","{'voting', 'student'}"
aaai,9306,Designing Vaccines that Are Robust to Virus Escape,{'Healthcare'},{'protein'}
aaai,9558,GEF: A Self-Programming Robot Using Grammatical Evolution,{'Healthcare'},{'fitness'}
aaai,9537,Self-Organized Collective Decision-Making in a 100-Robot Swarm,{'Economics'},{'exchange'}
aaai,9331,Realistic Assumptions for Attacks on Elections,{'Economics'},{'election'}
aaai,9936,Using Social Relationships to Control Narrative Generation,{'Healthcare'},{'medical'}
aaai,6340,Interdependent Multi-Issue Negotiation for Energy Exchange in Remote Communities,{'Economics'},{'exchange'}
aaai,6431,On the Social Welfare of Mechanisms for Repeated Batch Matching,"{'Healthcare', 'Economics'}","{'exchange', 'kidney'}"
aaai,6489,Ties Matter: Complexity of Manipulation when Tie-Breaking with a Random Vote,{'Economics'},{'voting'}
aaai,6331,Social Rankings in Human-Computer Committees,{'Economics'},{'voting'}
aaai,6433,How Bad Is Selfish Voting?,{'Economics'},{'voting'}
aaai,6192,A Kernel Density Estimate-Based Approach to Component Goodness Modeling,{'Healthcare'},{'diagnosis'}
aaai,6474,Online Lazy Updates for Portfolio Selection with Transaction Costs,{'Finance'},{'portfolio'}
aaai,6381,Multi-Armed Bandit with Budget Constraint and Variable Costs,{'Economics'},{'bandit'}
aaai,6412,Posted Prices Exchange for Display Advertising Contracts,{'Economics'},{'exchange'}
aaai,6328,Computational Aspects of Nearly Single-Peaked Electorates,{'Economics'},{'voting'}
aaai,6168,The Cascade Auction — A Mechanism for Deterring Collusion in Auctions,{'Economics'},{'auction'}
aaai,6364,Vesselness Features and the Inverse Compositional AAM for Robust Face Recognition Using Thermal IR,{'Surveillance'},{'Face Recognition'}
aaai,6421,Resolution and Parallelizability: Barriers to the Efficient Parallelization of SAT Solvers,"{'Finance', 'Economics'}","{'portfolio', 'exchange'}"
aaai,6266,A Generalized Student-t Based Approach to Mixed-Type Anomaly Detection,{'Education'},{'student'}
aaai,6383,A Framework for Aggregating Influenced CP-Nets and its Resistance to Bribery,{'Economics'},{'voting'}
aaai,6284,Bribery in Voting With Soft Constraints,{'Economics'},{'voting'}
aaai,6402,Optimizing Objective Function Parameters for Strength in Computer Game-Playing,{'Healthcare'},{'fitness'}
aaai,6321,Mixed Heuristic Local Search for Protein Structure Prediction,{'Healthcare'},{'protein'}
aaai,6187,A Topic-Based Coherence Model for Statistical Machine Translation,{'Misinformation'},{'Text Generation'}
aaai,6074,LA-CTR: A Limited Attention Collaborative Topic Regression for Social Media,{'Economics'},{'voting'}
aaai,6339,A Fast Bandit Algorithm for Recommendation to Users With Heterogenous Tastes,{'Economics'},{'bandit'}
aaai,6279,Better Human Computation Through Principled Voting,{'Economics'},{'voting'}
aaai,6252,Exploring the Contribution of Unlabeled Data in Financial Sentiment Analysis,{'Economics'},{'trade'}
aaai,6497,Robust Network Design For Multispecies Conservation,{'Climate'},{'climate'}
aaai,6300,Negotiated Learning for Smart Grid Agents: Entity Selection based on Dynamic Partially Observable Features,{'Economics'},{'pricing'}
aaai,6143,A Tractable Leader-Follower MDP Model for Animal Disease Management,{'Healthcare'},{'respiratory'}
aaai,6468,Approximate Bayesian Inference for Reconstructing Velocities of Migrating Birds from Weather Radar,{'Robotics'},{'radar'}
aaai,6490,Large Landscape Conservation — Synthetic and Real-World Datasets,{'Climate'},{'climate'}
aaai,6435,Multi-Target Detection and Recognition by UAVs Using Online POMDPs,"{'Dual Use', 'Robotics'}","{'UAVs', 'UAV'}"
aaai,6428,The Deployment of a Constraint-Based Dental School Timetabling System,{'Education'},{'student'}
aaai,6272,Integrating Digital Pens in Breast Imaging for Instant Knowledge Acquisition,{'Healthcare'},{'medical'}
aaai,6159,Policies to Optimize Work Performance and Thermal Safety in Exercising Humans,{'Education'},{'student'}
aaai,6349,Clustering Hand-Drawn Sketches via Analogical Generalization,{'Education'},{'student'}
aaai,6475,Assessing the Predictability of Hospital Readmission Using Machine Learning,{'Healthcare'},{'diagnosis'}
aaai,6424,Detection and Prediction of Adverse and Anomalous Events in Medical Robots,{'Healthcare'},{'medical'}
aaai,6214,Case-Based Meta-Prediction for Bioinformatics,{'Healthcare'},{'protein'}
aaai,6461,Student-Friendly Java-Based Multiagent Event Handling,{'Education'},{'student'}
aaai,6350,Model AI Assignments 2013,{'Education'},{'student'}
aaai,5989,Hybrid Model-Based Diagnosis of Web Service Compositions,{'Healthcare'},{'diagnosis'}
aaai,6460,A First-Order Logic Based Framework for Verifying Simulations,{'Robotics'},{'AVs'}
aaai,6237,Simplified Lattice Models for Protein Structure Prediction: How Good Are They?,{'Healthcare'},{'protein'}
aaai,6304,Imbalanced Multiple Noisy Labeling for Supervised Learning,{'Economics'},{'voting'}
aaai,6265,An Optimal Task Assignment Policy and Performance Diagnosis Strategy for Heterogeneous Hadoop Cluster,{'Healthcare'},{'diagnosis'}
aaai,16893,EAD: Elastic-Net Attacks to Deep Neural Networks via Adversarial Examples,"{'Defense', 'Attacks (Production)'}","{'adversarial training', 'Adversarial image'}"
aaai,16184,Learning Differences Between Visual Scanning Patterns Can Disambiguate Bipolar and Unipolar Patients,{'Healthcare'},{'diagnosis'}
aaai,16738,Comparing Population Means Under Local Differential Privacy: With Significance and Power,{'Privacy'},{'Differential privacy'}
aaai,17286,MuseGAN: Multi-Track Sequential Generative Adversarial Networks for Symbolic Music Generation and Accompaniment,{'Misinformation'},{'GANs'}
aaai,16470,Distributed Composite Quantization,{'Economics'},{'exchange'}
aaai,16199,Early Prediction of Diabetes Complications from Electronic Health Records: A Multi-Task Survival Analysis Approach,{'Healthcare'},{'diagnosis'}
aaai,17085,Learning the Joint Representation of Heterogeneous Temporal Events for Clinical Endpoint Prediction,{'Healthcare'},{'diagnosis'}
aaai,17278,Uplink Communication Efficient Differentially Private Sparse Optimization with Feature-Wise Distributed Data,{'Privacy'},{'Differential privacy'}
aaai,16065,Geographic Differential Privacy for Mobile Crowd Coverage Maximization,{'Privacy'},{'Differential privacy'}
aaai,16312,Catching Captain Jack: Efficient Time and Space Dependent Patrols to Combat Oil-Siphoning in International Waters,{'Economics'},{'trade'}
aaai,17150,Binary Generative Adversarial Networks for Image Retrieval,{'Misinformation'},{'GAN'}
aaai,16746,Unsupervised Generative Adversarial Cross-Modal Hashing,{'Misinformation'},{'GAN'}
aaai,17359,Efficiently Approximating the Pareto Frontier: Hydropower Dam Placement in the Amazon Basin,{'Economics'},{'trade'}
aaai,17315,PVL: A Framework for Navigating the Precision-Variety Trade-Off in Automated Animation of Smiles,{'Economics'},{'trade'}
aaai,17279,On the Complexity of Extended and Proportional Justified Representation,{'Economics'},{'voting'}
aaai,16560,Rank Maximal Equal Contribution: A Probabilistic Social Choice Function,{'Economics'},{'voting'}
aaai,17314,Truthful and Near-Optimal Mechanisms for Welfare Maximization in Multi-Winner Elections,{'Economics'},{'voting'}
aaai,16769,Multiwinner Elections with Diversity Constraints,{'Economics'},{'voting'}
aaai,16478,A Bayesian Clearing Mechanism for Combinatorial Auctions,{'Economics'},{'auction'}
aaai,17028,On the Distortion of Voting with Multiple Representative Candidates,{'Economics'},{'voting'}
aaai,16823,Effective Heuristics for Committee Scoring Rules,{'Economics'},{'voting'}
aaai,16266,On Social Envy-Freeness in Multi-Unit Markets,{'Economics'},{'pricing'}
aaai,16995,Weighted Voting Via No-Regret Learning,{'Economics'},{'voting'}
aaai,17312,Committee Selection with Intraclass and Interclass Synergies,{'Economics'},{'voting'}
aaai,17027,Liquid Democracy: An Algorithmic Perspective,{'Economics'},{'voting'}
aaai,16879,Incentivizing High Quality User Contributions: New Arm Generation in Bandit Learning,{'Economics'},{'bandit'}
aaai,16192,Balancing Lexicographic Fairness and a Utilitarian Objective with Application to Kidney Exchange,"{'Healthcare', 'Economics'}","{'exchange', 'kidney'}"
aaai,16827,Single-Peakedness and Total Unimodularity: New Polynomial-Time Algorithms for Multi-Winner Elections,{'Economics'},{'voting'}
aaai,16593,MUDA: A Truthful Multi-Unit Double-Auction Mechanism,{'Economics'},{'auction'}
aaai,16361,Modelling Iterative Judgment Aggregation,{'Economics'},{'voting'}
aaai,16551,Strategic Coordination of Human Patrollers and Mobile Sensors with Signaling for Security Games,{'Robotics'},{'UAVs'}
aaai,16089,Efficiently Monitoring Small Data Modification Effect for Large-Scale Learning in Changing Environment,{'Attacks (Training)'},{'Data Modification'}
aaai,17014,Streaming Non-Monotone Submodular Maximization: Personalized Video Summarization on the Fly,{'Economics'},{'knapsack'}
aaai,16237,Accelerated Best-First Search with Upper-Bound Computation for Submodular Function Maximization,{'Economics'},{'knapsack'}
